55834574848,FIELD_IDENTIFIER,2,,,isConfigured,isConfigured,25,14,,,2
55834576564,FIELD_IDENTIFIER,2,,,message,message,40,29,,,2
55834576565,FIELD_IDENTIFIER,2,,,Router,Router,0,1,,,2
55834576566,FIELD_IDENTIFIER,2,,,get,get,7,19,,,2
55834576567,FIELD_IDENTIFIER,2,,,get,get,7,24,,,2
55834576568,FIELD_IDENTIFIER,2,,,get,get,7,34,,,2
55834576569,FIELD_IDENTIFIER,2,,,getProjectsFromDB,getProjectsFromDB,45,34,,,2
55834576570,FIELD_IDENTIFIER,2,,,get,get,7,35,,,2
55834576571,FIELD_IDENTIFIER,2,,,getDashboardStatsHandler,getDashboardStatsHandler,58,35,,,2
55834576572,FIELD_IDENTIFIER,2,,,post,post,7,36,,,2
55834576573,FIELD_IDENTIFIER,2,,,syncProjectsFromGitLab,syncProjectsFromGitLab,48,36,,,2
55834576574,FIELD_IDENTIFIER,2,,,post,post,7,37,,,2
55834576575,FIELD_IDENTIFIER,2,,,syncSingleProject,syncSingleProject,52,37,,,2
55834576576,FIELD_IDENTIFIER,2,,,post,post,7,38,,,2
55834576577,FIELD_IDENTIFIER,2,,,refreshSingleProject,refreshSingleProject,55,38,,,2
55834576578,FIELD_IDENTIFIER,2,,,post,post,7,39,,,2
55834576579,FIELD_IDENTIFIER,2,,,refreshAllTrackedProjects,refreshAllTrackedProjects,55,39,,,2
55834576580,FIELD_IDENTIFIER,2,,,post,post,7,40,,,2
55834576581,FIELD_IDENTIFIER,2,,,trackProjectHandler,trackProjectHandler,49,40,,,2
55834576582,FIELD_IDENTIFIER,2,,,patch,patch,7,41,,,2
55834576583,FIELD_IDENTIFIER,2,,,untrackProjectHandler,untrackProjectHandler,56,41,,,2
55834576584,FIELD_IDENTIFIER,2,,,get,get,7,42,,,2
55834576585,FIELD_IDENTIFIER,2,,,getProjectGroupsHandler,getProjectGroupsHandler,49,42,,,2
55834576586,FIELD_IDENTIFIER,2,,,get,get,7,43,,,2
55834576587,FIELD_IDENTIFIER,2,,,getProjectByIdFromDB,getProjectByIdFromDB,46,43,,,2
55834576588,FIELD_IDENTIFIER,2,,,get,get,7,44,,,2
55834576589,FIELD_IDENTIFIER,2,,,getProjectMembersHandler,getProjectMembersHandler,54,44,,,2
55834576590,FIELD_IDENTIFIER,2,,,use,use,7,47,,,2
55834576591,FIELD_IDENTIFIER,2,,,use,use,7,50,,,2
55834576592,FIELD_IDENTIFIER,2,,,post,post,7,53,,,2
55834576593,FIELD_IDENTIFIER,2,,,refreshIssueMetrics,refreshIssueMetrics,74,53,,,2
55834576594,FIELD_IDENTIFIER,2,,,get,get,7,54,,,2
55834576595,FIELD_IDENTIFIER,2,,,getIssueMetrics,getIssueMetrics,65,54,,,2
55834576596,FIELD_IDENTIFIER,2,,,get,get,7,55,,,2
55834576597,FIELD_IDENTIFIER,2,,,getIssueMetricsTrends,getIssueMetricsTrends,72,55,,,2
55834576598,FIELD_IDENTIFIER,2,,,get,get,7,56,,,2
55834576599,FIELD_IDENTIFIER,2,,,getIssueMetricsHistory,getIssueMetricsHistory,73,56,,,2
55834576600,FIELD_IDENTIFIER,2,,,post,post,7,59,,,2
55834576601,FIELD_IDENTIFIER,2,,,refreshMRMetrics,refreshMRMetrics,68,59,,,2
55834576602,FIELD_IDENTIFIER,2,,,get,get,7,60,,,2
55834576603,FIELD_IDENTIFIER,2,,,getMRMetrics,getMRMetrics,59,60,,,2
55834576604,FIELD_IDENTIFIER,2,,,get,get,7,61,,,2
55834576605,FIELD_IDENTIFIER,2,,,getMRMetricsTrends,getMRMetricsTrends,66,61,,,2
55834576606,FIELD_IDENTIFIER,2,,,get,get,7,62,,,2
55834576607,FIELD_IDENTIFIER,2,,,getMRMetricsHistory,getMRMetricsHistory,67,62,,,2
55834576608,FIELD_IDENTIFIER,2,,,post,post,7,65,,,2
55834576609,FIELD_IDENTIFIER,2,,,refreshCommitMetrics,refreshCommitMetrics,76,65,,,2
55834576610,FIELD_IDENTIFIER,2,,,get,get,7,66,,,2
55834576611,FIELD_IDENTIFIER,2,,,getCommitMetrics,getCommitMetrics,67,66,,,2
55834576612,FIELD_IDENTIFIER,2,,,get,get,7,67,,,2
55834576613,FIELD_IDENTIFIER,2,,,getCommitMetricsHistory,getCommitMetricsHistory,75,67,,,2
55834576614,FIELD_IDENTIFIER,2,,,post,post,7,70,,,2
55834576615,FIELD_IDENTIFIER,2,,,refreshMaintainabilityMetrics,refreshMaintainabilityMetrics,98,70,,,2
55834576616,FIELD_IDENTIFIER,2,,,get,get,7,71,,,2
55834576617,FIELD_IDENTIFIER,2,,,getMaintainabilityMetrics,getMaintainabilityMetrics,89,71,,,2
55834576618,FIELD_IDENTIFIER,2,,,get,get,7,72,,,2
55834576619,FIELD_IDENTIFIER,2,,,getMaintainabilityMetricsHistory,getMaintainabilityMetricsHistory,97,72,,,2
55834576620,FIELD_IDENTIFIER,2,,,post,post,7,75,,,2
55834576621,FIELD_IDENTIFIER,2,,,refreshReliabilityMetrics,refreshReliabilityMetrics,90,75,,,2
55834576622,FIELD_IDENTIFIER,2,,,get,get,7,76,,,2
55834576623,FIELD_IDENTIFIER,2,,,getReliabilityMetrics,getReliabilityMetrics,81,76,,,2
55834576624,FIELD_IDENTIFIER,2,,,get,get,7,77,,,2
55834576625,FIELD_IDENTIFIER,2,,,getReliabilityMetricsHistory,getReliabilityMetricsHistory,89,77,,,2
55834576626,FIELD_IDENTIFIER,2,,,post,post,7,80,,,2
55834576627,FIELD_IDENTIFIER,2,,,refreshSecurityMetrics,refreshSecurityMetrics,84,80,,,2
55834576628,FIELD_IDENTIFIER,2,,,get,get,7,81,,,2
55834576629,FIELD_IDENTIFIER,2,,,getSecurityMetrics,getSecurityMetrics,75,81,,,2
55834576630,FIELD_IDENTIFIER,2,,,get,get,7,82,,,2
55834576631,FIELD_IDENTIFIER,2,,,getSecurityMetricsHistory,getSecurityMetricsHistory,83,82,,,2
55834576632,FIELD_IDENTIFIER,2,,,get,get,7,85,,,2
55834576633,FIELD_IDENTIFIER,2,,,getHealthScoreHistory,getHealthScoreHistory,72,85,,,2
55834576634,FIELD_IDENTIFIER,2,,,get,get,7,86,,,2
55834576635,FIELD_IDENTIFIER,2,,,getLatestHealthScores,getLatestHealthScores,71,86,,,2
55834576636,FIELD_IDENTIFIER,2,,,post,post,7,89,,,2
55834576637,FIELD_IDENTIFIER,2,,,refreshMilestoneMetrics,refreshMilestoneMetrics,82,89,,,2
55834576638,FIELD_IDENTIFIER,2,,,get,get,7,90,,,2
55834576639,FIELD_IDENTIFIER,2,,,getMilestoneMetrics,getMilestoneMetrics,73,90,,,2
55834576640,FIELD_IDENTIFIER,2,,,get,get,7,93,,,2
55834576641,FIELD_IDENTIFIER,2,,,testConnection,testConnection,36,93,,,2
55834576642,FIELD_IDENTIFIER,2,,,post,post,7,94,,,2
55834576643,FIELD_IDENTIFIER,2,,,generateText,generateText,46,94,,,2
55834576644,FIELD_IDENTIFIER,2,,,post,post,7,95,,,2
55834576645,FIELD_IDENTIFIER,2,,,generateWithPDF,generateWithPDF,50,95,,,2
55834576646,FIELD_IDENTIFIER,2,,,post,post,7,96,,,2
55834576647,FIELD_IDENTIFIER,2,,,generateProjectInsights,generateProjectInsights,49,96,,,2
55834576648,FIELD_IDENTIFIER,2,,,get,get,7,97,,,2
55834576649,FIELD_IDENTIFIER,2,,,getProjectInsights,getProjectInsights,61,97,,,2
55834576650,FIELD_IDENTIFIER,2,,,get,get,7,98,,,2
55834576651,FIELD_IDENTIFIER,2,,,getProjectInsightsHistoryById,getProjectInsightsHistoryById,67,98,,,2
55834576652,FIELD_IDENTIFIER,2,,,get,get,7,99,,,2
55834576653,FIELD_IDENTIFIER,2,,,getAllProjectInsights,getAllProjectInsights,52,99,,,2
55834576654,FIELD_IDENTIFIER,2,,,Router,Router,0,2,,,2
55834576655,FIELD_IDENTIFIER,2,,,get,get,7,12,,,2
55834576656,FIELD_IDENTIFIER,2,,,getTrackedProjectsFromDB,getTrackedProjectsFromDB,34,12,,,2
55834576657,FIELD_IDENTIFIER,2,,,post,post,7,19,,,2
55834576658,FIELD_IDENTIFIER,2,,,refreshAllTrackedProjects,refreshAllTrackedProjects,46,19,,,2
55834576659,FIELD_IDENTIFIER,2,,,post,post,7,26,,,2
55834576660,FIELD_IDENTIFIER,2,,,refreshSingleProject,refreshSingleProject,46,26,,,2
55834576661,FIELD_IDENTIFIER,2,,,log,log,12,21,,,2
55834576662,FIELD_IDENTIFIER,2,,,log,log,14,25,,,2
55834576663,FIELD_IDENTIFIER,2,,,error,error,14,27,,,2
55834576664,FIELD_IDENTIFIER,2,,,schedule,schedule,7,20,,,2
55834576665,FIELD_IDENTIFIER,2,,,timezone,timezone,4,30,,,2
55834576666,FIELD_IDENTIFIER,2,,,log,log,10,33,,,2
55834576667,FIELD_IDENTIFIER,2,,,captureLastWeekSnapshots,captureLastWeekSnapshots,0,5,,,2
55834576668,FIELD_IDENTIFIER,2,,,initWeeklyDoraSnapshotScheduler,initWeeklyDoraSnapshotScheduler,0,11,,,2
55834576669,FIELD_IDENTIFIER,2,,,initialized,initialized,13,14,,,2
55834576670,FIELD_IDENTIFIER,2,,,env,env,27,16,,,2
55834576671,FIELD_IDENTIFIER,2,,,GEMINI_API_KEY,GEMINI_API_KEY,31,16,,,2
55834576672,FIELD_IDENTIFIER,2,,,warn,warn,14,18,,,2
55834576673,FIELD_IDENTIFIER,2,,,genAI,genAI,11,20,,,2
55834576674,FIELD_IDENTIFIER,2,,,log,log,14,21,,,2
55834576675,FIELD_IDENTIFIER,2,,,initialized,initialized,9,23,,,2
55834576676,FIELD_IDENTIFIER,2,,,initialize,initialize,9,30,,,2
55834576677,FIELD_IDENTIFIER,2,,,genAI,genAI,14,32,,,2
55834576678,FIELD_IDENTIFIER,2,,,log,log,16,39,,,2
55834576679,FIELD_IDENTIFIER,2,,,genAI,genAI,27,40,,,2
55834576680,FIELD_IDENTIFIER,2,,,getGenerativeModel,getGenerativeModel,33,40,,,2
55834576681,FIELD_IDENTIFIER,2,,,model,model,54,40,,,2
55834576682,FIELD_IDENTIFIER,2,,,generateContent,generateContent,35,41,,,2
55834576683,FIELD_IDENTIFIER,2,,,response,response,32,42,,,2
55834576684,FIELD_IDENTIFIER,2,,,log,log,16,43,,,2
55834576685,FIELD_IDENTIFIER,2,,,text,text,24,44,,,2
55834576686,FIELD_IDENTIFIER,2,,,error,error,16,47,,,2
55834576687,FIELD_IDENTIFIER,2,,,message,message,86,47,,,2
55834576688,FIELD_IDENTIFIER,2,,,message,message,43,50,,,2
55834576689,FIELD_IDENTIFIER,2,,,includes,includes,51,50,,,2
55834576690,FIELD_IDENTIFIER,2,,,message,message,85,50,,,2
55834576691,FIELD_IDENTIFIER,2,,,includes,includes,93,50,,,2
55834576692,FIELD_IDENTIFIER,2,,,pow,pow,32,51,,,2
55834576693,FIELD_IDENTIFIER,2,,,log,log,18,52,,,2
55834576694,FIELD_IDENTIFIER,2,,,message,message,91,61,,,2
55834576695,FIELD_IDENTIFIER,2,,,initialize,initialize,9,75,,,2
55834576696,FIELD_IDENTIFIER,2,,,genAI,genAI,14,77,,,2
55834576697,FIELD_IDENTIFIER,2,,,genAI,genAI,25,82,,,2
55834576698,FIELD_IDENTIFIER,2,,,getGenerativeModel,getGenerativeModel,31,82,,,2
55834576699,FIELD_IDENTIFIER,2,,,model,model,52,82,,,2
55834576700,FIELD_IDENTIFIER,2,,,inlineData,inlineData,8,85,,,2
55834576701,FIELD_IDENTIFIER,2,,,data,data,10,86,,,2
55834576702,FIELD_IDENTIFIER,2,,,mimeType,mimeType,10,87,,,2
55834576703,FIELD_IDENTIFIER,2,,,generateContent,generateContent,33,91,,,2
55834576704,FIELD_IDENTIFIER,2,,,push,push,50,91,,,2
55834576705,FIELD_IDENTIFIER,2,,,push,push,58,91,,,2
55834576706,FIELD_IDENTIFIER,2,,,response,response,30,92,,,2
55834576707,FIELD_IDENTIFIER,2,,,text,text,22,93,,,2
55834576708,FIELD_IDENTIFIER,2,,,error,error,14,95,,,2
55834576709,FIELD_IDENTIFIER,2,,,message,message,59,95,,,2
55834576710,FIELD_IDENTIFIER,2,,,message,message,70,96,,,2
55834576711,FIELD_IDENTIFIER,2,,,next,next,4,107,,,2
55834576712,FIELD_IDENTIFIER,2,,,next,next,6,109,,,2
55834576713,FIELD_IDENTIFIER,2,,,done,done,4,107,,,2
55834576714,FIELD_IDENTIFIER,2,,,value,value,4,107,,,2
55834576715,FIELD_IDENTIFIER,2,,,done,done,6,109,,,2
55834576716,FIELD_IDENTIFIER,2,,,value,value,6,109,,,2
55834576717,FIELD_IDENTIFIER,2,,,log,log,12,128,,,2
55834576718,FIELD_IDENTIFIER,2,,,log,log,16,132,,,2
55834576719,FIELD_IDENTIFIER,2,,,log,log,16,135,,,2
55834576720,FIELD_IDENTIFIER,2,,,error,error,14,139,,,2
55834576721,FIELD_IDENTIFIER,2,,,message,message,75,139,,,2
55834576722,FIELD_IDENTIFIER,2,,,project_info,project_info,8,161,,,2
55834576723,FIELD_IDENTIFIER,2,,,name,name,10,162,,,2
55834576724,FIELD_IDENTIFIER,2,,,project_name,project_name,32,162,,,2
55834576725,FIELD_IDENTIFIER,2,,,full_path,full_path,10,163,,,2
55834576726,FIELD_IDENTIFIER,2,,,full_path,full_path,37,163,,,2
55834576727,FIELD_IDENTIFIER,2,,,last_activity_at,last_activity_at,10,164,,,2
55834576728,FIELD_IDENTIFIER,2,,,last_activity_at,last_activity_at,44,164,,,2
55834576729,FIELD_IDENTIFIER,2,,,snapshot_date,snapshot_date,10,165,,,2
55834576730,FIELD_IDENTIFIER,2,,,snapshot_date,snapshot_date,41,165,,,2
55834576731,FIELD_IDENTIFIER,2,,,gitlab_metrics,gitlab_metrics,8,167,,,2
55834576732,FIELD_IDENTIFIER,2,,,open_issues,open_issues,10,168,,,2
55834576733,FIELD_IDENTIFIER,2,,,open_issues,open_issues,39,168,,,2
55834576734,FIELD_IDENTIFIER,2,,,open_mrs,open_mrs,10,169,,,2
55834576735,FIELD_IDENTIFIER,2,,,open_mrs,open_mrs,36,169,,,2
55834576736,FIELD_IDENTIFIER,2,,,open_milestones,open_milestones,10,170,,,2
55834576737,FIELD_IDENTIFIER,2,,,open_milestones_count,open_milestones_count,43,170,,,2
55834576738,FIELD_IDENTIFIER,2,,,sonarcloud_metrics,sonarcloud_metrics,8,172,,,2
55834576739,FIELD_IDENTIFIER,2,,,security,security,10,173,,,2
55834576740,FIELD_IDENTIFIER,2,,,high,high,12,174,,,2
55834576741,FIELD_IDENTIFIER,2,,,sonar_security_high,sonar_security_high,34,174,,,2
55834576742,FIELD_IDENTIFIER,2,,,blocker,blocker,12,175,,,2
55834576743,FIELD_IDENTIFIER,2,,,sonar_security_blocker,sonar_security_blocker,37,175,,,2
55834576744,FIELD_IDENTIFIER,2,,,reliability,reliability,10,177,,,2
55834576745,FIELD_IDENTIFIER,2,,,high,high,12,178,,,2
55834576746,FIELD_IDENTIFIER,2,,,sonar_reliability_high,sonar_reliability_high,34,178,,,2
55834576747,FIELD_IDENTIFIER,2,,,blocker,blocker,12,179,,,2
55834576748,FIELD_IDENTIFIER,2,,,sonar_reliability_blocker,sonar_reliability_blocker,37,179,,,2
55834576749,FIELD_IDENTIFIER,2,,,maintainability,maintainability,10,181,,,2
55834576750,FIELD_IDENTIFIER,2,,,high,high,12,182,,,2
55834576751,FIELD_IDENTIFIER,2,,,sonar_maintainability_high,sonar_maintainability_high,34,182,,,2
55834576752,FIELD_IDENTIFIER,2,,,blocker,blocker,12,183,,,2
55834576753,FIELD_IDENTIFIER,2,,,sonar_maintainability_blocker,sonar_maintainability_blocker,37,183,,,2
55834576754,FIELD_IDENTIFIER,2,,,project_name,project_name,331,188,,,2
55834576755,FIELD_IDENTIFIER,2,,,Sheets,Sheets,35,217,,,2
55834576756,FIELD_IDENTIFIER,2,,,utils,utils,33,218,,,2
55834576757,FIELD_IDENTIFIER,2,,,sheet_to_json,sheet_to_json,39,218,,,2
55834576758,FIELD_IDENTIFIER,2,,,initialize,initialize,9,203,,,2
55834576759,FIELD_IDENTIFIER,2,,,genAI,genAI,14,205,,,2
55834576760,FIELD_IDENTIFIER,2,,,read,read,28,212,,,2
55834576761,FIELD_IDENTIFIER,2,,,type,type,43,212,,,2
55834576762,FIELD_IDENTIFIER,2,,,SheetNames,SheetNames,15,216,,,2
55834576763,FIELD_IDENTIFIER,2,,,forEach,forEach,26,216,,,2
55834576764,FIELD_IDENTIFIER,2,,,extractProjectNameFromExcel,extractProjectNameFromExcel,31,222,,,2
55834576765,FIELD_IDENTIFIER,2,,,fetchProjectSnapshot,fetchProjectSnapshot,37,227,,,2
55834576766,FIELD_IDENTIFIER,2,,,log,log,16,229,,,2
55834576767,FIELD_IDENTIFIER,2,,,buildEnhancedPrompt,buildEnhancedPrompt,34,233,,,2
55834576768,FIELD_IDENTIFIER,2,,,genAI,genAI,25,236,,,2
55834576769,FIELD_IDENTIFIER,2,,,getGenerativeModel,getGenerativeModel,31,236,,,2
55834576770,FIELD_IDENTIFIER,2,,,model,model,52,236,,,2
55834576771,FIELD_IDENTIFIER,2,,,generateContent,generateContent,33,237,,,2
55834576772,FIELD_IDENTIFIER,2,,,response,response,30,238,,,2
55834576773,FIELD_IDENTIFIER,2,,,text,text,22,239,,,2
55834576774,FIELD_IDENTIFIER,2,,,error,error,14,241,,,2
55834576775,FIELD_IDENTIFIER,2,,,message,message,60,241,,,2
55834576776,FIELD_IDENTIFIER,2,,,message,message,71,242,,,2
55834576777,FIELD_IDENTIFIER,2,,,generateResponseWithFile,generateResponseWithFile,16,255,,,2
55834576778,FIELD_IDENTIFIER,2,,,genAI,genAI,18,262,,,2
55834576779,FIELD_IDENTIFIER,2,,,GoogleGenerativeAI,GoogleGenerativeAI,0,2,,,2
55834576780,FIELD_IDENTIFIER,2,,,getLatestSnapshotByProjectName,getLatestSnapshotByProjectName,0,4,,,2
55834576781,FIELD_IDENTIFIER,2,,,match,match,22,11,,,2
55834576782,FIELD_IDENTIFIER,2,,,extractSpreadsheetId,extractSpreadsheetId,33,25,,,2
55834576783,FIELD_IDENTIFIER,2,,,log,log,14,30,,,2
55834576784,FIELD_IDENTIFIER,2,,,get,get,35,32,,,2
55834576785,FIELD_IDENTIFIER,2,,,responseType,responseType,8,33,,,2
55834576786,FIELD_IDENTIFIER,2,,,timeout,timeout,8,34,,,2
55834576787,FIELD_IDENTIFIER,2,,,data,data,42,38,,,2
55834576788,FIELD_IDENTIFIER,2,,,toString,toString,48,38,,,2
55834576789,FIELD_IDENTIFIER,2,,,log,log,14,40,,,2
55834576790,FIELD_IDENTIFIER,2,,,length,length,69,40,,,2
55834576791,FIELD_IDENTIFIER,2,,,toFixed,toFixed,84,40,,,2
55834576792,FIELD_IDENTIFIER,2,,,error,error,14,44,,,2
55834576793,FIELD_IDENTIFIER,2,,,message,message,64,44,,,2
55834576794,FIELD_IDENTIFIER,2,,,message,message,64,45,,,2
55834576795,FIELD_IDENTIFIER,2,,,match,match,36,9,,,2
55834576796,FIELD_IDENTIFIER,2,,,log,log,12,13,,,2
55834576797,FIELD_IDENTIFIER,2,,,match,match,38,16,,,2
55834576798,FIELD_IDENTIFIER,2,,,log,log,14,19,,,2
55834576799,FIELD_IDENTIFIER,2,,,match,match,36,24,,,2
55834576800,FIELD_IDENTIFIER,2,,,length,length,27,25,,,2
55834576801,FIELD_IDENTIFIER,2,,,length,length,41,26,,,2
55834576802,FIELD_IDENTIFIER,2,,,match,match,53,26,,,2
55834576803,FIELD_IDENTIFIER,2,,,log,log,16,29,,,2
55834576804,FIELD_IDENTIFIER,2,,,match,match,41,35,,,2
55834576805,FIELD_IDENTIFIER,2,,,log,log,14,38,,,2
55834576806,FIELD_IDENTIFIER,2,,,log,log,10,43,,,2
55834576807,FIELD_IDENTIFIER,2,,,replace,replace,24,52,,,2
55834576808,FIELD_IDENTIFIER,2,,,score,score,37,111,,,2
55834576809,FIELD_IDENTIFIER,2,,,name,name,36,112,,,2
55834576810,FIELD_IDENTIFIER,2,,,toLowerCase,toLowerCase,41,112,,,2
55834576811,FIELD_IDENTIFIER,2,,,includes,includes,24,115,,,2
55834576812,FIELD_IDENTIFIER,2,,,score,score,87,116,,,2
55834576813,FIELD_IDENTIFIER,2,,,includes,includes,31,117,,,2
55834576814,FIELD_IDENTIFIER,2,,,score,score,90,118,,,2
55834576815,FIELD_IDENTIFIER,2,,,includes,includes,31,119,,,2
55834576816,FIELD_IDENTIFIER,2,,,score,score,79,121,,,2
55834576817,FIELD_IDENTIFIER,2,,,includes,includes,31,122,,,2
55834576818,FIELD_IDENTIFIER,2,,,score,score,89,123,,,2
55834576819,FIELD_IDENTIFIER,2,,,includes,includes,31,124,,,2
55834576820,FIELD_IDENTIFIER,2,,,score,score,86,125,,,2
55834576821,FIELD_IDENTIFIER,2,,,includes,includes,31,126,,,2
55834576822,FIELD_IDENTIFIER,2,,,score,score,88,127,,,2
55834576823,FIELD_IDENTIFIER,2,,,includes,includes,31,128,,,2
55834576824,FIELD_IDENTIFIER,2,,,includes,includes,65,128,,,2
55834576825,FIELD_IDENTIFIER,2,,,score,score,86,130,,,2
55834576826,FIELD_IDENTIFIER,2,,,score,score,10,135,,,2
55834576827,FIELD_IDENTIFIER,2,,,match,match,34,66,,,2
55834576828,FIELD_IDENTIFIER,2,,,log,log,12,69,,,2
55834576829,FIELD_IDENTIFIER,2,,,substring,substring,65,69,,,2
55834576830,FIELD_IDENTIFIER,2,,,log,log,12,74,,,2
55834576831,FIELD_IDENTIFIER,2,,,substring,substring,69,74,,,2
55834576832,FIELD_IDENTIFIER,2,,,log,log,12,75,,,2
55834576833,FIELD_IDENTIFIER,2,,,length,length,73,75,,,2
55834576834,FIELD_IDENTIFIER,2,,,warn,warn,14,82,,,2
55834576835,FIELD_IDENTIFIER,2,,,message,message,64,82,,,2
55834576836,FIELD_IDENTIFIER,2,,,warn,warn,14,83,,,2
55834576837,FIELD_IDENTIFIER,2,,,log,log,14,86,,,2
55834576838,FIELD_IDENTIFIER,2,,,substring,substring,49,86,,,2
55834576839,FIELD_IDENTIFIER,2,,,replace,replace,30,89,,,2
55834576840,FIELD_IDENTIFIER,2,,,replace,replace,30,92,,,2
55834576841,FIELD_IDENTIFIER,2,,,log,log,14,94,,,2
55834576842,FIELD_IDENTIFIER,2,,,substring,substring,73,94,,,2
55834576843,FIELD_IDENTIFIER,2,,,detailed_calculations,detailed_calculations,16,100,,,2
55834576844,FIELD_IDENTIFIER,2,,,warn,warn,14,101,,,2
55834576845,FIELD_IDENTIFIER,2,,,detailed_calculations,detailed_calculations,32,105,,,2
55834576846,FIELD_IDENTIFIER,2,,,log,log,12,106,,,2
55834576847,FIELD_IDENTIFIER,2,,,section_scores,section_scores,15,109,,,2
55834576848,FIELD_IDENTIFIER,2,,,isArray,isArray,39,109,,,2
55834576849,FIELD_IDENTIFIER,2,,,section_scores,section_scores,54,109,,,2
55834576850,FIELD_IDENTIFIER,2,,,section_scores,section_scores,13,110,,,2
55834576851,FIELD_IDENTIFIER,2,,,section_scores,section_scores,37,110,,,2
55834576852,FIELD_IDENTIFIER,2,,,map,map,52,110,,,2
55834576853,FIELD_IDENTIFIER,2,,,match,match,38,143,,,2
55834576854,FIELD_IDENTIFIER,2,,,log,log,14,146,,,2
55834576855,FIELD_IDENTIFIER,2,,,match,match,38,149,,,2
55834576856,FIELD_IDENTIFIER,2,,,length,length,29,150,,,2
55834576857,FIELD_IDENTIFIER,2,,,length,length,43,151,,,2
55834576858,FIELD_IDENTIFIER,2,,,match,match,55,151,,,2
55834576859,FIELD_IDENTIFIER,2,,,final_user_score,final_user_score,17,153,,,2
55834576860,FIELD_IDENTIFIER,2,,,log,log,18,154,,,2
55834576861,FIELD_IDENTIFIER,2,,,final_user_score,final_user_score,69,154,,,2
55834576862,FIELD_IDENTIFIER,2,,,match,match,45,158,,,2
55834576863,FIELD_IDENTIFIER,2,,,final_user_score,final_user_score,17,160,,,2
55834576864,FIELD_IDENTIFIER,2,,,log,log,18,161,,,2
55834576865,FIELD_IDENTIFIER,2,,,final_user_score,final_user_score,93,161,,,2
55834576866,FIELD_IDENTIFIER,2,,,final_user_score,final_user_score,16,167,,,2
55834576867,FIELD_IDENTIFIER,2,,,final_user_score,final_user_score,43,167,,,2
55834576868,FIELD_IDENTIFIER,2,,,final_user_score,final_user_score,74,167,,,2
55834576869,FIELD_IDENTIFIER,2,,,match,match,46,169,,,2
55834576870,FIELD_IDENTIFIER,2,,,final_user_score,final_user_score,15,171,,,2
55834576871,FIELD_IDENTIFIER,2,,,log,log,16,172,,,2
55834576872,FIELD_IDENTIFIER,2,,,final_user_score,final_user_score,86,172,,,2
55834576873,FIELD_IDENTIFIER,2,,,match,match,39,178,,,2
55834576874,FIELD_IDENTIFIER,2,,,log,log,14,181,,,2
55834576875,FIELD_IDENTIFIER,2,,,match,match,38,184,,,2
55834576876,FIELD_IDENTIFIER,2,,,length,length,29,185,,,2
55834576877,FIELD_IDENTIFIER,2,,,length,length,43,186,,,2
55834576878,FIELD_IDENTIFIER,2,,,match,match,55,186,,,2
55834576879,FIELD_IDENTIFIER,2,,,api_scores,api_scores,22,188,,,2
55834576880,FIELD_IDENTIFIER,2,,,api_scores,api_scores,41,188,,,2
55834576881,FIELD_IDENTIFIER,2,,,api_scores,api_scores,17,189,,,2
55834576882,FIELD_IDENTIFIER,2,,,api_score,api_score,28,189,,,2
55834576883,FIELD_IDENTIFIER,2,,,log,log,18,190,,,2
55834576884,FIELD_IDENTIFIER,2,,,api_scores,api_scores,62,190,,,2
55834576885,FIELD_IDENTIFIER,2,,,api_score,api_score,73,190,,,2
55834576886,FIELD_IDENTIFIER,2,,,match,match,45,194,,,2
55834576887,FIELD_IDENTIFIER,2,,,api_scores,api_scores,22,196,,,2
55834576888,FIELD_IDENTIFIER,2,,,api_scores,api_scores,41,196,,,2
55834576889,FIELD_IDENTIFIER,2,,,api_scores,api_scores,17,197,,,2
55834576890,FIELD_IDENTIFIER,2,,,api_score,api_score,28,197,,,2
55834576891,FIELD_IDENTIFIER,2,,,log,log,18,198,,,2
55834576892,FIELD_IDENTIFIER,2,,,api_scores,api_scores,86,198,,,2
55834576893,FIELD_IDENTIFIER,2,,,api_score,api_score,97,198,,,2
55834576894,FIELD_IDENTIFIER,2,,,match,match,37,206,,,2
55834576895,FIELD_IDENTIFIER,2,,,log,log,14,209,,,2
55834576896,FIELD_IDENTIFIER,2,,,match,match,38,212,,,2
55834576897,FIELD_IDENTIFIER,2,,,length,length,29,213,,,2
55834576898,FIELD_IDENTIFIER,2,,,length,length,43,214,,,2
55834576899,FIELD_IDENTIFIER,2,,,match,match,55,214,,,2
55834576900,FIELD_IDENTIFIER,2,,,combined_score,combined_score,17,216,,,2
55834576901,FIELD_IDENTIFIER,2,,,log,log,18,217,,,2
55834576902,FIELD_IDENTIFIER,2,,,combined_score,combined_score,67,217,,,2
55834576903,FIELD_IDENTIFIER,2,,,match,match,45,221,,,2
55834576904,FIELD_IDENTIFIER,2,,,combined_score,combined_score,17,223,,,2
55834576905,FIELD_IDENTIFIER,2,,,log,log,18,224,,,2
55834576906,FIELD_IDENTIFIER,2,,,combined_score,combined_score,91,224,,,2
55834576907,FIELD_IDENTIFIER,2,,,combined_score,combined_score,16,230,,,2
55834576908,FIELD_IDENTIFIER,2,,,combined_score,combined_score,41,230,,,2
55834576909,FIELD_IDENTIFIER,2,,,combined_score,combined_score,70,230,,,2
55834576910,FIELD_IDENTIFIER,2,,,match,match,45,232,,,2
55834576911,FIELD_IDENTIFIER,2,,,combined_score,combined_score,15,234,,,2
